[Mon Aug 04 18:49:10.555231 2025] [php:error] [pid 1716:tid 1188] [client ::1:56260] script 'C:/MyServer/www/info.php' not found or unable to stat, referer: http://localhost/
[Thu Aug 28 02:56:55.792417 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:56:55.792417 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:56:55.792417 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:56:58.158526 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:56:58.158526 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:56:58.158526 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:00.787551 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:00.787551 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:00.787551 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:01.800990 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:01.800990 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:01.800990 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:03.166619 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:03.166619 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:03.166619 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:05.790767 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:05.790767 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:05.790767 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:08.161285 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:08.161285 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:08.161285 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:10.801189 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:10.801189 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:10.801189 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:13.152917 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:13.152917 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:13.152917 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:15.805972 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:15.805972 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:15.805972 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:18.151999 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:18.151999 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:18.151999 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49753] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:23.159342 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49763] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:23.159342 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49763] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:23.159342 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49763] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:28.159443 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49764] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:28.159443 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49764] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:28.159443 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49764] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:33.151538 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49764] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:33.151538 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49764] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:33.151538 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49764] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:38.167158 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:38.167158 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:38.167158 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:43.161488 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:43.161488 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:43.161488 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:48.158719 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:48.158719 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:48.158719 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:53.160966 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:53.160966 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:53.160966 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49765] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:58.166236 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:58.166236 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:57:58.166236 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:01.796363 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:01.796363 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:01.797243 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:01.799014 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:01.799014 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:01.799014 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:03.163889 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:03.163889 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:03.163889 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49767] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:08.165579 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49769] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:08.165579 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49769] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:08.165579 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49769] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:13.159045 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49769] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:13.159045 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49769] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:13.159045 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49769] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:18.163073 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49770] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:18.163073 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49770] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:18.163073 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49770] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:23.165460 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49771] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:23.165460 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49771] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:23.165460 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49771] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:29.452713 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:29.452713 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:29.452713 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:33.521447 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:34.872640 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:34.872640 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:38.161133 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:38.161133 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:38.161133 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:43.163837 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:43.163837 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:43.163837 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:48.156000 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:48.156000 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:48.156000 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:49.158503 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:49.158503 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:49.158503 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:53.152528 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:53.152528 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:53.152528 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49772] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:58.165244 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:58.165244 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:58:58.165244 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:01.807975 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:01.807975 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:01.807975 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:01.807975 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:01.807975 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:01.807975 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:03.801418 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:03.801418 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:03.801418 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:08.180593 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:08.180593 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:08.180593 2025] [php:notice] [pid 25304:tid 1160] [client ::1:49774] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:13.156271 2025] [php:notice] [pid 25304:tid 1156] [client ::1:49775] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:13.156271 2025] [php:notice] [pid 25304:tid 1156] [client ::1:49775] Fichier existe: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:13.156271 2025] [php:notice] [pid 25304:tid 1156] [client ::1:49775] Fichier lisible: oui, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:18.154386 2025] [php:notice] [pid 25304:tid 1156] [client ::1:49775] Chemin stats.json: C:/MyServer/www/dashboard/stats.json, referer: http://localhost/dashboard/
[Thu Aug 28 02:59:18.154386 2025] [php:notice] [pid 25304:tid 1156] [client ::1:49775] Fichier existe: oui, referer: http://localhost/dashboard/
